time,predicted_x,corrected_x,uwb_x,uwb_y
1622730790.573671,4.167531112361464,4.166860245751442,4.16,2.11
1622730790.578283,4.166860245751442,4.166249139504411,4.16,2.11
1622730790.583386,4.190973889614919,4.188214755594894,4.16,2.11
1622730790.591528,4.188214755594894,4.185701403445829,4.16,2.11
1622730790.59679,4.185701403445829,4.187865906684685,4.21,2.09
1622730790.601091,4.187865906684685,4.189837597377329,4.21,2.09
1622730790.606902,4.189837597377329,4.191633651140459,4.21,2.09
1622730790.615309,4.191633651140459,4.193269713597969,4.21,2.09
1622730790.619964,4.193269713597969,4.19476003667171,4.21,2.09
1622730790.623673,4.19476003667171,4.196117602731569,4.21,2.09
1622730790.628665,4.196117602731569,4.1973542376863335,4.21,2.09
1622730790.632181,4.1973542376863335,4.1984807140005,4.21,2.09
1622730790.638082,4.223642540466237,4.222427271800017,4.21,2.09
1622730790.641627,4.222427271800017,4.221320258479254,4.21,2.09
1622730790.648449,4.221320258479254,4.2203118571879115,4.21,2.09
1622730790.652341,4.2203118571879115,4.2193932836302945,4.21,2.09
1622730790.657411,4.2193932836302945,4.218556536010079,4.21,2.09
1622730790.662154,4.218556536010079,4.217794325325774,4.21,2.09
1622730790.666842,4.217794325325774,4.217100011875417,4.21,2.09
1622730790.673531,4.217100011875417,4.216467547417398,4.21,2.09
1622730790.682768,4.216467547417398,4.215891422483549,4.21,2.09
1622730790.693135,4.215891422483549,4.218038998949632,4.24,2.11
1622730790.697242,4.240594587467832,4.240541622001411,4.24,2.11
1622730790.702976,4.240541622001411,4.240493374664423,4.24,2.11
1622730790.708211,4.240493374664423,4.240449425168956,4.24,2.11
1622730790.713229,4.240449425168956,4.2404093906660725,4.24,2.11
1622730790.717274,4.2404093906660725,4.240372922410769,4.24,2.11
1622730790.722854,4.240372922410769,4.240339702724022,4.24,2.11
1622730790.728577,4.240339702724022,4.240309442225447,4.24,2.11
1622730790.732876,4.240309442225447,4.240281877312482,4.24,2.11
1622730790.736086,4.260436971141636,4.258616458992719,4.24,2.11
1622730790.740401,4.258616458992719,4.256958116886584,4.24,2.11
1622730790.744206,4.256958116886584,4.255447498820883,4.24,2.11
1622730790.748326,4.255447498820883,4.254071445633799,4.24,2.11
1622730790.752678,4.254071445633799,4.252817970373125,4.24,2.11
1622730790.756707,4.252817970373125,4.25167615387659,4.24,2.11
1622730790.760107,4.25167615387659,4.250636049653825,4.24,2.11
1622730790.763582,4.250636049653825,4.249688597241378,4.24,2.11
1622730790.771682,4.249688597241378,4.248825543276011,4.24,2.11
1622730790.776709,4.248825543276011,4.248039369598737,4.24,2.11
1622730790.780455,4.242125112405985,4.241935808769644,4.24,2.11
1622730790.787972,4.241935808769644,4.241763368178585,4.24,2.11
1622730790.791583,4.241763368178585,4.246951049611813,4.3,2.1
1622730790.795842,4.246951049611813,4.251676615743881,4.3,2.1
1622730790.800765,4.251676615743881,4.255981231506429,4.3,2.1
1622730790.805236,4.255981231506429,4.259902394885657,4.3,2.1
1622730790.810497,4.259902394885657,4.263474263571443,4.3,2.1
1622730790.814102,4.263474263571443,4.266727952508785,4.3,2.1
1622730790.817348,4.266727952508785,4.2696918049435375,4.3,2.1
1622730790.822751,4.2696918049435375,4.272391639323575,4.3,2.1
1622730790.827049,4.291150614766589,4.291938912269982,4.3,2.1
1622730790.832997,4.291938912269982,4.292656988742483,4.3,2.1
1622730790.835989,4.292656988742483,4.293311099428029,4.3,2.1
1622730790.841099,4.293311099428029,4.293906942357481,4.3,2.1
1622730790.849071,4.293906942357481,4.294449707984803,4.3,2.1
1622730790.853524,4.294449707984803,4.294944124401682,4.3,2.1
1622730790.858802,4.294944124401682,4.29539449852446,4.3,2.1
1622730790.865435,4.29539449852446,4.295804753612162,4.3,2.1
1622730790.870081,4.295804753612162,4.296178463442441,4.3,2.1
1622730790.87716,4.296178463442441,4.296518883443152,4.3,2.1
1622730790.882724,4.316432829792962,4.314969003961245,4.3,2.1
1622730790.885723,4.314969003961245,4.313635574786257,4.3,2.1
1622730790.888425,4.313635574786257,4.312420926618297,4.3,2.1
1622730790.892606,4.312420926618297,4.3113144785222115,4.3,2.1
1622730790.899787,4.3113144785222115,4.314760559712492,4.35,2.09
1622730790.904116,4.314760559712492,4.317899666222935,4.35,2.09
1622730790.90889,4.317899666222935,4.320759143159142,4.35,2.09
1622730790.913917,4.320759143159142,4.323363899742424,4.35,2.09
1622730790.917025,4.323363899742424,4.325736626296796,4.35,2.09
1622730790.922034,4.325736626296796,4.327897991906909,4.35,2.09
1622730790.92775,4.342317589167378,4.343001933347191,4.35,2.09
1622730790.932352,4.343001933347191,4.343625316590827,4.35,2.09
1622730790.936667,4.343625316590827,4.344193169258988,4.35,2.09
1622730790.940715,4.344193169258988,4.34471043797936,4.35,2.09
1622730790.947857,4.34471043797936,4.345181628737242,4.35,2.09
1622730790.952843,4.345181628737242,4.345610846127679,4.35,2.09
1622730790.957576,4.345610846127679,4.34600182911105,4.35,2.09
1622730790.960967,4.34600182911105,4.346357983583567,4.35,2.09
1622730790.966004,4.346357983583567,4.346682412046411,4.35,2.09
1622730790.970389,4.346682412046411,4.34697794063197,4.35,2.09
1622730790.975247,4.359753739335529,4.358884882554618,4.35,2.09
1622730790.981359,4.358884882554618,4.358093422972849,4.35,2.09
1622730790.993783,4.358093422972849,4.357372466097866,4.35,2.09
1622730790.998699,4.357372466097866,4.36027890567966,4.39,2.11
1622730791.002992,4.36027890567966,4.3629264415064855,4.39,2.11
1622730791.008367,4.3629264415064855,4.365338136557101,4.39,2.11
1622730791.01292,4.365338136557101,4.367534999375058,4.39,2.11
1622730791.017989,4.367534999375058,4.36953616707646,4.39,2.11
1622730791.025133,4.36953616707646,4.371359072055506,4.39,2.11
1622730791.031002,4.371359072055506,4.373019593840013,4.39,2.11
1622730791.035492,4.384380716989014,4.3848812790791,4.39,2.11
1622730791.038573,4.3848812790791,4.385337251422499,4.39,2.11
1622730791.043664,4.385337251422499,4.385752606044956,4.39,2.11
1622730791.048093,4.385752606044956,4.386130961146737,4.39,2.11
1622730791.055906,4.386130961146737,4.386475612621174,4.39,2.11
1622730791.060412,4.386475612621174,4.386789562765556,4.39,2.11
1622730791.065311,4.386789562765556,4.387075546434473,4.39,2.11
1622730791.070187,4.387075546434473,4.387336054863442,4.39,2.11
1622730791.075182,4.387336054863442,4.387573357370332,4.39,2.11
1622730791.079171,4.387573357370332,4.387789521123648,4.39,2.11
1622730791.082559,4.382338395212656,4.383020886003434,4.39,2.11
1622730791.08972,4.383020886003434,4.383642580956731,4.39,2.11
1622730791.092717,4.383642580956731,4.384208895726362,4.39,2.11
1622730791.095133,4.384208895726362,4.3847247635432085,4.39,2.11
1622730791.098336,4.3847247635432085,4.385194678189143,4.39,2.11
1622730791.102483,4.385194678189143,4.3900767007496535,4.44,2.12
1622730791.106991,4.3900767007496535,4.394523835903361,4.44,2.12
1622730791.109932,4.394523835903361,4.398574823138715,4.44,2.12
1622730791.115584,4.398574823138715,4.402264951055633,4.44,2.12
1622730791.1215,4.402264951055633,4.4056263647684135,4.44,2.12
1622730791.126666,4.416302037146603,4.418413036324524,4.44,2.12
1622730791.130895,4.418413036324524,4.420335989063316,4.44,2.12
1622730791.136127,4.420335989063316,4.42208764641795,4.44,2.12
1622730791.138999,4.42208764641795,4.423683267270268,4.44,2.12
1622730791.14397,4.423683267270268,4.425136751250807,4.44,2.12
1622730791.149246,4.425136751250807,4.42646075982002,4.44,2.12
1622730791.152916,4.42646075982002,4.427666826563665,4.44,2.12
1622730791.156807,4.427666826563665,4.428765457663154,4.44,2.12
1622730791.160879,4.428765457663154,4.429766223416063,4.44,2.12
1622730791.166173,4.429766223416063,4.430677841604064,4.44,2.12
1622730791.17128,4.4399239075598,4.439930685825076,4.44,2.12
1622730791.177126,4.439930685825076,4.439936860286872,4.44,2.12
1622730791.180019,4.439936860286872,4.439942484731612,4.44,2.12
1622730791.182935,4.439942484731612,4.4399476081544575,4.44,2.12
1622730791.193702,4.4399476081544575,4.439952275186116,4.44,2.12
1622730791.196224,4.439952275186116,4.439956526481617,4.44,2.12
1622730791.200688,4.439956526481617,4.443523573159905,4.48,2.15
1622730791.205369,4.443523573159905,4.446772869631054,4.48,2.15
1622730791.211563,4.446772869631054,4.4497327208776545,4.48,2.15
1622730791.215065,4.4497327208776545,4.45242891049279,4.48,2.15
1622730791.221151,4.4601575662114685,4.461925117358151,4.48,2.15
1622730791.225481,4.461925117358151,4.463535216193819,4.48,2.15
1622730791.229591,4.463535216193819,4.465001888468331,4.48,2.15
1622730791.233775,4.465001888468331,4.466337910526835,4.48,2.15
1622730791.238852,4.466337910526835,4.467554920605927,4.48,2.15
1622730791.243294,4.467554920605927,4.468663520215632,4.48,2.15
1622730791.249895,4.468663520215632,4.469673366490325,4.48,2.15
1622730791.25395,4.469673366490325,4.470593256313112,4.48,2.15
1622730791.258963,4.470593256313112,4.471431202946449,4.48,2.15
1622730791.263152,4.471431202946449,4.472194505836564,4.48,2.15
1622730791.269689,4.47822121198701,4.478379665270794,4.48,2.15
1622730791.273738,4.478379665270794,4.478524003638715,4.48,2.15
1622730791.278161,4.478524003638715,4.478655484438334,4.48,2.15
1622730791.280909,4.478655484438334,4.478775253013504,4.48,2.15
1622730791.287252,4.478775253013504,4.478884352681591,4.48,2.15
1622730791.289443,4.478884352681591,4.478983733821927,4.48,2.15
1622730791.29424,4.478983733821927,4.481746642718744,4.51,2.18
1622730791.297838,4.481746642718744,4.484263433481022,4.51,2.18
1622730791.302835,4.484263433481022,4.486556030152735,4.51,2.18
1622730791.307291,4.486556030152735,4.488644403798222,4.51,2.18
1622730791.312265,4.492843589537714,4.494371871466672,4.51,2.18
1622730791.317397,4.494371871466672,4.495764015031518,4.51,2.18
1622730791.323056,4.495764015031518,4.497032147349526,4.51,2.18
1622730791.329372,4.497032147349526,4.498187315262224,4.51,2.18
1622730791.336504,4.498187315262224,4.499239581565651,4.51,2.18
1622730791.340586,4.499239581565651,4.500198112668493,4.51,2.18
1622730791.344257,4.500198112668493,4.501071258441693,4.51,2.18
1622730791.3482,4.501071258441693,4.501866624955096,4.51,2.18
1622730791.355684,4.501866624955096,4.502591140734775,4.51,2.18
1622730791.360973,4.502591140734775,4.503251117118187,4.51,2.18
1622730791.365874,4.498905585953408,4.499893869169006,4.51,2.18
1622730791.373748,4.499893869169006,4.5007941167560315,4.51,2.18
1622730791.378171,4.5007941167560315,4.5016141708712425,4.51,2.18
1622730791.382318,4.5016141708712425,4.502361175097155,4.51,2.18
1622730791.385955,4.502361175097155,4.50304163667058,4.51,2.18
1622730791.393248,4.50304163667058,4.5054430702106085,4.53,2.19
1622730791.399578,4.5054430702106085,4.5076305856066945,4.53,2.19
1622730791.402822,4.5076305856066945,4.509623238548509,4.53,2.19
1622730791.40703,4.509623238548509,4.511438387257235,4.53,2.19
1622730791.411106,4.511438387257235,4.5130918436949585,4.53,2.19
1622730791.415469,4.516122830768683,4.517359000013289,4.53,2.19
1622730791.419564,4.517359000013289,4.518485052102455,4.53,2.19
1622730791.423909,4.518485052102455,4.519510796201047,4.53,2.19
1622730791.42939,4.519510796201047,4.5204451676798785,4.53,2.19
1622730791.433363,4.5204451676798785,4.521296305952722,4.53,2.19
1622730791.436845,4.521296305952722,4.522071625379643,4.53,2.19
1622730791.441185,4.522071625379643,4.522777879854314,4.53,2.19
1622730791.44329,4.522777879854314,4.52342122163794,4.53,2.19
1622730791.447479,4.524040009642549,4.5245709217223276,4.53,2.19
1622730791.452044,4.5245709217223276,4.525054540497997,4.53,2.19
1622730791.456424,4.525054540497997,4.52549507882645,4.53,2.19
1622730791.4604,4.52549507882645,4.525896374286013,4.53,2.19
1622730791.466616,4.525896374286013,4.5262619226060234,4.53,2.19
1622730791.469759,4.5262619226060234,4.526594908118512,4.53,2.19
1622730791.478119,4.526594908118512,4.526898231497278,4.53,2.19
1622730791.480924,4.526898231497278,4.527174535025977,4.53,2.19
1622730791.482974,4.527174535025977,4.527426225615345,4.53,2.19
1622730791.486909,4.527426225615345,4.527655495770075,4.53,2.19
1622730791.493669,4.527655495770075,4.528755136209315,4.54,2.19
1622730791.499898,4.528755136209315,4.529756821390646,4.54,2.19
1622730791.504372,4.528776570736927,4.529776346544424,4.54,2.19
1622730791.508802,4.529776346544424,4.530687062970709,4.54,2.19
1622730791.514273,4.530687062970709,4.531516653367761,4.54,2.19
1622730791.518168,4.531516653367761,4.532272344389705,4.54,2.19
1622730791.522802,4.532272344389705,4.532960718945,4.54,2.19
1622730791.525957,4.532960718945,4.533587773540882,4.54,2.19
1622730791.532321,4.533587773540882,4.534158970519608,4.54,2.19
1622730791.537311,4.534158970519608,4.534679285641529,4.54,2.19
1622730791.544126,4.531730107975788,4.532466784599539,4.54,2.19
1622730791.551038,4.532466784599539,4.533137838546912,4.54,2.19
1622730791.556355,4.533137838546912,4.533749115443405,4.54,2.19
1622730791.561318,4.533749115443405,4.5343059401899835,4.54,2.19
1622730791.565127,4.5343059401899835,4.5348131633488835,4.54,2.19
1622730791.570076,4.5348131633488835,4.5352752033974,4.54,2.19
1622730791.580625,4.5352752033974,4.535696085217734,4.54,2.19
1622730791.58841,4.535696085217734,4.5360794751581865,4.54,2.19
1622730791.592018,4.5360794751581865,4.535537919449769,4.53,2.18
1622730791.596127,4.535537919449769,4.535044605173003,4.53,2.18
1622730791.601702,4.529969144124291,4.529971892745708,4.53,2.18
1622730791.605966,4.529971892745708,4.529974396521711,4.53,2.18
1622730791.610553,4.529974396521711,4.52997667726297,4.53,2.18
1622730791.615372,4.52997667726297,4.529978754837274,4.53,2.18
1622730791.621868,4.529978754837274,4.529980647342606,4.53,2.18
1622730791.625122,4.529980647342606,4.529982371264789,4.53,2.18
1622730791.631734,4.529982371264789,4.529983941621101,4.53,2.18
1622730791.635855,4.529983941621101,4.529985372091089,4.53,2.18
1622730791.640029,4.529985372091089,4.5299866751357385,4.53,2.18
1622730791.643444,4.5299866751357385,4.529987862106014,4.53,2.18
1622730791.649967,4.5255342332243575,4.525932040835522,4.53,2.18
1622730791.654275,4.525932040835522,4.526294412002409,4.53,2.18
1622730791.659962,4.526294412002409,4.526624503380518,4.53,2.18
1622730791.665412,4.526624503380518,4.526925190432518,4.53,2.18
1622730791.668447,4.526925190432518,4.527199092476731,4.53,2.18
1622730791.671653,4.527199092476731,4.527448595504296,4.53,2.18
1622730791.677527,4.527448595504296,4.52767587296381,4.53,2.18
1622730791.680633,4.52767587296381,4.527882904694476,4.53,2.18
1622730791.687526,4.527882904694476,4.5280714941727025,4.53,2.18
1622730791.698876,4.5280714941727025,4.526461697179671,4.51,2.17
1622730791.703641,4.51970986238657,4.518844914135846,4.51,2.17
1622730791.707912,4.518844914135846,4.518057014914927,4.51,2.17
1622730791.711488,4.518057014914927,4.517339301246156,4.51,2.17
1622730791.715462,4.517339301246156,4.516685521046018,4.51,2.17
1622730791.719501,4.516685521046018,4.5160899791625475,4.51,2.17
1622730791.723037,4.5160899791625475,4.515547487764227,4.51,2.17
1622730791.727496,4.515547487764227,4.515053321148208,4.51,2.17
1622730791.731863,4.515053321148208,4.514603174574191,4.51,2.17
1622730791.74096,4.514603174574191,4.5141931267653534,4.51,2.17
1622730791.746969,4.5141931267653534,4.5138196057496724,4.51,2.17
1622730791.750521,4.504739714565483,4.50520829738404,4.51,2.17
1622730791.754406,4.50520829738404,4.505635139148698,4.51,2.17
1622730791.758125,4.505635139148698,4.506023958125494,4.51,2.17
1622730791.763677,4.506023958125494,4.506378141359741,4.51,2.17
1622730791.767688,4.506378141359741,4.506700774180943,4.51,2.17
1622730791.771039,4.506700774180943,4.5069946670794545,4.51,2.17
1622730791.776203,4.5069946670794545,4.50726238018897,4.51,2.17
1622730791.780723,4.50726238018897,4.507506245588131,4.51,2.17
1622730791.785509,4.507506245588131,4.5077283876155265,4.51,2.17
1622730791.791403,4.5077283876155265,4.50793074137504,4.51,2.17
1622730791.797492,4.496534425397547,4.497733930059272,4.51,2.17
1622730791.800084,4.497733930059272,4.497044996580128,4.49,2.14
1622730791.805666,4.497044996580128,4.49641743284897,4.49,2.14
1622730791.808969,4.49641743284897,4.495845772088408,4.49,2.14
1622730791.812302,4.495845772088408,4.495325034498038,4.49,2.14
1622730791.816197,4.495325034498038,4.494850683874852,4.49,2.14
1622730791.820094,4.494850683874852,4.494418588097864,4.49,2.14
1622730791.823773,4.494418588097864,4.494024983132752,4.49,2.14
1622730791.827202,4.494024983132752,4.4936664402429285,4.49,2.14
1622730791.831298,4.4936664402429285,4.493339836121444,4.49,2.14
1622730791.835054,4.479748403670069,4.4806616092294975,4.49,2.14
1622730791.839025,4.4806616092294975,4.481493467029325,4.49,2.14
1622730791.843619,4.481493467029325,4.482251223475275,4.49,2.14
1622730791.850296,4.482251223475275,4.482941479467944,4.49,2.14
1622730791.854309,4.482941479467944,4.483570247903978,4.49,2.14
1622730791.858543,4.483570247903978,4.484143006055086,4.49,2.14
1622730791.865864,4.484143006055086,4.484664743281162,4.49,2.14
1622730791.869414,4.484664743281162,4.4851400044931555,4.49,2.14
1622730791.874402,4.4851400044931555,4.485572929744289,4.49,2.14
1622730791.877079,4.485572929744289,4.485967290294528,4.49,2.14
1622730791.886665,4.470410269543743,4.472155310041303,4.49,2.14
1622730791.892336,4.472155310041303,4.473744903461889,4.49,2.14
1622730791.896913,4.473744903461889,4.472520516366334,4.46,2.12
1622730791.901222,4.472520516366334,4.471405196880014,4.46,2.12
1622730791.906808,4.471405196880014,4.47038922933096,4.46,2.12
1622730791.910442,4.47038922933096,4.469463763512968,4.46,2.12
1622730791.914232,4.469463763512968,4.468620737590466,4.46,2.12
1622730791.917769,4.468620737590466,4.467852807870973,4.46,2.12
1622730791.921951,4.467852807870973,4.46715328483338,4.46,2.12
1622730791.925761,4.46715328483338,4.466516074854779,4.46,2.12
1622730791.932176,4.46208800040281,4.461902002679668,4.46,2.12
1622730791.937705,4.461902002679668,4.461732573513203,4.46,2.12
1622730791.941683,4.461732573513203,4.461578236987119,4.46,2.12
1622730791.945458,4.461578236987119,4.46143764865879,4.46,2.12
1622730791.949542,4.46143764865879,4.461309583847666,4.46,2.12
1622730791.953524,4.461309583847666,4.461192926966949,4.46,2.12
1622730791.958695,4.461192926966949,4.461086661805588,4.46,2.12
1622730791.962218,4.461086661805588,4.460989862675956,4.46,2.12
1622730791.966648,4.460989862675956,4.460901686350079,4.46,2.12
1622730791.970578,4.460901686350079,4.460821364714184,4.46,2.12
1622730791.975284,4.442738042387058,4.444275726387816,4.46,2.12
1622730791.980004,4.444275726387816,4.445676434493997,4.46,2.12
1622730791.986373,4.445676434493997,4.446952368429548,4.46,2.12
1622730791.989354,4.446952368429548,4.448114642996751,4.46,2.12
1622730791.997344,4.448114642996751,4.449173382898504,4.46,2.12
1622730792.003746,4.449173382898504,4.446574636850293,4.42,2.1
1622730792.010023,4.446574636850293,4.444207385416423,4.42,2.1
1622730792.014822,4.444207385416423,4.442051007206625,4.42,2.1
1622730792.019879,4.442051007206625,4.440086717770715,4.42,2.1
1622730792.023706,4.440086717770715,4.438297405965163,4.42,2.1
1622730792.029145,4.4212940658502475,4.421178791302686,4.42,2.1
1622730792.033929,4.421178791302686,4.421073785337139,4.42,2.1
1622730792.037784,4.421073785337139,4.420978133234974,4.42,2.1
1622730792.0432,4.420978133234974,4.4208910017601,4.42,2.1
1622730792.049714,4.4208910017601,4.420811631900558,4.42,2.1
1622730792.053982,4.420811631900558,4.420739332256684,4.42,2.1
1622730792.058071,4.420739332256684,4.420673473018245,4.42,2.1
1622730792.062293,4.420673473018245,4.4206134804780985,4.42,2.1
1622730792.066614,4.4206134804780985,4.420558832034562,4.42,2.1
1622730792.072101,4.420558832034562,4.4205090516389705,4.42,2.1
1622730792.07622,4.400677077429892,4.402398350853809,4.42,2.1
1622730792.080494,4.402398350853809,4.403966294356275,4.42,2.1
1622730792.085882,4.403966294356275,4.405394566467356,4.42,2.1
1622730792.088237,4.405394566467356,4.406695609024108,4.42,2.1
1622730792.097039,4.406695609024108,4.404317581467367,4.38,2.09
1622730792.1005,4.404317581467367,4.402151387064743,4.38,2.09
1622730792.103925,4.402151387064743,4.400178155856104,4.38,2.09
1622730792.107838,4.400178155856104,4.398380698805146,4.38,2.09
1622730792.111985,4.398380698805146,4.3967433580637785,4.38,2.09
1622730792.116376,4.3967433580637785,4.395251870574878,4.38,2.09
1622730792.145979,4.3741358612791545,4.374658234957242,4.38,2.09
1622730792.153774,4.374658234957242,4.375134075926513,4.38,2.09
1622730792.159057,4.375134075926513,4.375567529290522,4.38,2.09
1622730792.163136,4.375567529290522,4.375962370909684,4.38,2.09
1622730792.170437,4.375962370909684,4.376322040293214,4.38,2.09
1622730792.177782,4.376322040293214,4.3766496705610765,4.38,2.09
1622730792.181329,4.3766496705610765,4.376948115736938,4.38,2.09
1622730792.188786,4.376948115736938,4.3772199756098855,4.38,2.09
1622730792.194769,4.3772199756098855,4.373904444296044,4.34,2.08
1622730792.197881,4.373904444296044,4.370884258363625,4.34,2.08
1622730792.20333,4.348640611744665,4.347870911648393,4.34,2.08
1622730792.209542,4.347870911648393,4.347169775938035,4.34,2.08
1622730792.21603,4.347169775938035,4.346531096942515,4.34,2.08
1622730792.221401,4.346531096942515,4.345949311058139,4.34,2.08
1622730792.227765,4.345949311058139,4.345419350283426,4.34,2.08
1622730792.23242,4.345419350283426,4.344936598071182,4.34,2.08
1622730792.23695,4.344936598071182,4.344496849113245,4.34,2.08
1622730792.240662,4.344496849113245,4.344096272707584,4.34,2.08
1622730792.24859,4.344096272707584,4.343731379388621,4.34,2.08
1622730792.254267,4.343731379388621,4.343398990530109,4.34,2.08
1622730792.258048,4.341362695513479,4.341241307479979,4.34,2.08
1622730792.263503,4.341241307479979,4.341130732613862,4.34,2.08
1622730792.27101,4.341130732613862,4.3410300076851795,4.34,2.08
1622730792.278797,4.3410300076851795,4.340938255267888,4.34,2.08
1622730792.284673,4.340938255267888,4.340854676096487,4.34,2.08
1622730792.29019,4.340854676096487,4.340778542103526,4.34,2.08
1622730792.293701,4.340778542103526,4.336255222470539,4.29,2.08
1622730792.29788,4.336255222470539,4.332134837219963,4.29,2.08
1622730792.302611,4.332134837219963,4.328381493218057,4.29,2.08
1622730792.307062,4.328381493218057,4.324962494668185,4.29,2.08
1622730792.311415,4.3019145125102245,4.300853175454799,4.29,2.08
1622730792.316951,4.300853175454799,4.299886381616669,4.29,2.08
1622730792.321054,4.299886381616669,4.299005709147288,4.29,2.08
1622730792.324826,4.299005709147288,4.298203486410923,4.29,2.08
1622730792.329275,4.298203486410923,4.297472725156183,4.29,2.08
1622730792.336717,4.297472725156183,4.296807059640581,4.29,2.08
1622730792.343036,4.296807059640581,4.296200691177848,4.29,2.08
1622730792.347924,4.296200691177848,4.295648337624931,4.29,2.08
1622730792.353117,4.295648337624931,4.295145187368657,4.29,2.08
1622730792.358139,4.295145187368657,4.29468685741124,4.29,2.08
1622730792.361206,4.270708812371682,4.272427258867545,4.29,2.08
1622730792.366417,4.272427258867545,4.273992627262875,4.29,2.08
1622730792.372072,4.273992627262875,4.275418553655696,4.29,2.08
1622730792.380153,4.275418553655696,4.276717459449251,4.29,2.08
1622730792.38321,4.276717459449251,4.27790065955623,4.29,2.08
1622730792.393308,4.27790065955623,4.2789784609642325,4.29,2.08
1622730792.396688,4.2789784609642325,4.279960252521079,4.29,2.08
1622730792.40052,4.279960252521079,4.277291412636673,4.25,2.09
1622730792.404921,4.277291412636673,4.274860311280126,4.25,2.09
1622730792.408391,4.274860311280126,4.2726457708573955,4.25,2.09
1622730792.413701,4.2478668091065055,4.24805683236928,4.25,2.09
1622730792.418654,4.24805683236928,4.248229928482917,4.25,2.09
1622730792.424938,4.248229928482917,4.248387605306893,4.25,2.09
1622730792.429895,4.248387605306893,4.248531236381543,4.25,2.09
1622730792.437875,4.248531236381543,4.248662072893116,4.25,2.09
1622730792.442355,4.248662072893116,4.248781254573002,4.25,2.09
1622730792.446615,4.248781254573002,4.248889819626058,4.25,2.09
1622730792.449872,4.248889819626058,4.248988713774523,4.25,2.09
1622730792.452698,4.248988713774523,4.2490787984963125,4.25,2.09
1622730792.455941,4.2490787984963125,4.249160858529447,4.25,2.09
1622730792.460974,4.221185232877415,4.223752033664642,4.25,2.09
1622730792.466148,4.223752033664642,4.226090185500681,4.25,2.09
1622730792.471888,4.226090185500681,4.228220056285969,4.25,2.09
1622730792.479869,4.228220056285969,4.230160199561571,4.25,2.09
1622730792.491518,4.230160199561571,4.231927516131132,4.21,2.12
1622730792.499001,4.231927516131132,4.2299742272002225,4.21,2.12
1622730792.503045,4.2299742272002225,4.228194935981811,4.21,2.12
1622730792.510174,4.228194935981811,4.226574142872398,4.21,2.12
1622730792.515598,4.226574142872398,4.225097728963117,4.21,2.12
1622730792.523941,4.225097728963117,4.223752833048359,4.21,2.12
1622730792.528393,4.2002964204848325,4.2011608090614425,4.21,2.12
1622730792.533349,4.2011608090614425,4.201948198463655,4.21,2.12
1622730792.5362,4.201948198463655,4.20266544772804,4.21,2.12
1622730792.540063,4.20266544772804,4.203318804892633,4.21,2.12
1622730792.544472,4.203318804892633,4.20391396142429,4.21,2.12
1622730792.549105,4.20391396142429,4.204456101797689,4.21,2.12
1622730792.554832,4.204456101797689,4.204949948657858,4.21,2.12
1622730792.557614,4.204949948657858,4.205399803959669,4.21,2.12
1622730792.561014,4.205399803959669,4.20580958644264,4.21,2.12
1622730792.565275,4.20580958644264,4.206182865767511,4.21,2.12
1622730792.570379,4.206402616977861,4.206723069526858,4.21,2.12
1622730792.574701,4.206723069526858,4.207014976370401,4.21,2.12
1622730792.579299,4.207014976370401,4.207280880341435,4.21,2.12
1622730792.595341,4.207280880341435,4.207523097759,4.17,2.14
1622730792.599284,4.207523097759,4.204180564520496,4.17,2.14
1622730792.602958,4.204180564520496,4.201135781977372,4.17,2.14
1622730792.606504,4.201135781977372,4.198362226690583,4.17,2.14
1622730792.611442,4.198362226690583,4.195835737911855,4.17,2.14
1622730792.615905,4.195835737911855,4.193534307116714,4.17,2.14
1622730792.621326,4.193534307116714,4.19143788628579,4.17,2.14
1622730792.626766,4.16478051859681,4.165245466618692,4.17,2.14
1622730792.630249,4.165245466618692,4.165668997372007,4.17,2.14
1622730792.633309,4.165668997372007,4.166054800280208,4.17,2.14
1622730792.637539,4.166054800280208,4.166406236115294,4.17,2.14
1622730792.642903,4.166406236115294,4.166726366273873,4.17,2.14
1622730792.647455,4.166726366273873,4.167017979445327,4.17,2.14
1622730792.650948,4.167017979445327,4.167283615904393,4.17,2.14
1622730792.658499,4.167283615904393,4.167525589639782,4.17,2.14
1622730792.663104,4.140377496014934,4.143016249478567,4.17,2.14
1622730792.66899,4.143016249478567,4.145419944493213,4.17,2.14
1622730792.674614,4.145419944493213,4.147609519913222,4.17,2.14
1622730792.677488,4.147609519913222,4.149604049373364,4.17,2.14
1622730792.683639,4.149604049373364,4.151420907441381,4.17,2.14
1622730792.693994,4.151420907441381,4.1530759209697745,4.17,2.14
1622730792.701606,4.1530759209697745,4.151020332879848,4.13,2.14
1622730792.705279,4.151020332879848,4.14914785524523,4.13,2.14
1622730792.708273,4.14914785524523,4.147442176705193,4.13,2.14
1622730792.712038,4.147442176705193,4.145888438904455,4.13,2.14
1622730792.715791,4.1183273895891475,4.119367178162281,4.13,2.14
1622730792.71959,4.119367178162281,4.120314343042962,4.13,2.14
1622730792.726392,4.120314343042962,4.121177135089705,4.13,2.14
1622730792.733788,4.121177135089705,4.121963070179897,4.13,2.14
1622730792.737731,4.121963070179897,4.122678994681433,4.13,2.14
1622730792.741928,4.122678994681433,4.123331145092195,4.13,2.14
1622730792.748889,4.123331145092195,4.12392520236687,4.13,2.14
