seq,secs,nsecs,pos_x,pos_y,pos_z,ori_x,ori_y,ori_z,ori_w,time
17599,1614000100,768325891,3.64903593063,0.0473111756146,0,0,0,-0.0908026834814,0.995868903357,1614000100.76833
17600,1614000100,828325891,3.67879509926,0.041835423559,0,0,0,-0.0909670011692,0.995853907307,1614000100.82833
17601,1614000100,888325891,3.70805191994,0.0364288277924,0,0,0,-0.0912956142717,0.995823835231,1614000100.88833
17602,1614000100,948325891,3.73792338371,0.0308915544301,0,0,0,-0.0916249000031,0.995793591915,1614000100.94833
17603,1614000101,8325891,3.76767277718,0.0253634825349,0,0,0,-0.0917891978342,0.995778460884,1614000101.00833
17604,1614000101,68325891,3.797560215,0.0198405086994,0,0,0,-0.0909670011692,0.995853907307,1614000101.06833
17605,1614000101,128325891,3.8272497654,0.0143370991573,0,0,0,-0.0917891978342,0.995778460884,1614000101.12833
17606,1614000101,188325891,3.85691618919,0.00883452314883,0,0,0,-0.0916249000031,0.995793591915,1614000101.18833
17607,1614000101,258131084,3.88622784615,0.0034144797828,0,0,0,-0.0909683589723,0.995853783276,1614000101.25813
17608,1614000101,318131084,3.91613984108,-0.00209617544897,0,0,0,-0.0911313089609,0.995838884824,1614000101.31813
17609,1614000101,378131084,3.94547152519,-0.00752996187657,0,0,0,-0.0914605996777,0.995808695838,1614000101.37813
17610,1614000101,438131084,3.97479152679,-0.012944904156,0,0,0,-0.0911319841424,0.995838823036,1614000101.43813
17611,1614000101,498131084,4.00489711761,-0.0185117423534,0,0,0,-0.0914605996777,0.995808695838,1614000101.49813
17612,1614000101,558131084,4.03456878662,-0.0240288302302,0,0,0,-0.0916249000031,0.995793591915,1614000101.55813
17613,1614000101,618131084,4.06434965134,-0.0295391138643,0,0,0,-0.0912962968625,0.995823772652,1614000101.61813
17614,1614000101,678131084,4.09386444092,-0.0350000672042,0,0,0,-0.0911319841424,0.995838823036,1614000101.67813
17615,1614000101,738131084,4.12370157242,-0.0405274517834,0,0,0,-0.0916255825732,0.99579352911,1614000101.73813
17616,1614000101,798131084,4.15336465836,-0.0460090711713,0,0,0,-0.0911319841424,0.995838823036,1614000101.79813
17617,1614000101,858131084,4.18288850784,-0.0514649562538,0,0,0,-0.0912962968625,0.995823772652,1614000101.85813
17618,1614000101,918131084,4.21197938919,-0.0568243190646,0,0,0,-0.0909676763609,0.995853845631,1614000101.91813
17619,1614000101,978131084,4.24205112457,-0.0623781979084,0,0,0,-0.0914605996777,0.995808695838,1614000101.97813
17620,1614000102,38131084,4.27188396454,-0.0679252594709,0,0,0,-0.0919535005855,0.99576330206,1614000102.03813
17621,1614000102,98131084,4.30169296265,-0.0734405815601,0,0,0,-0.0911326667435,0.995838760569,1614000102.09813
17622,1614000102,158131084,4.33133459091,-0.0789250433445,0,0,0,-0.0914605996777,0.995808695838,1614000102.15813
17623,1614000102,218131084,4.36116409302,-0.0844511017203,0,0,0,-0.0916255825732,0.99579352911,1614000102.21813
17624,1614000102,278131084,4.39040231705,-0.0898775458336,0,0,0,-0.0912962968625,0.995823772652,1614000102.27813
17625,1614000102,338131084,4.42002677917,-0.0953318625689,0,0,0,-0.0906390533733,0.99588380949,1614000102.33813
17626,1614000102,398131084,4.44948148727,-0.100765064359,0,0,0,-0.0911319841424,0.995838823036,1614000102.39813
17627,1614000102,458131084,4.47897005081,-0.106214612722,0,0,0,-0.0914605996777,0.995808695838,1614000102.45813
17628,1614000102,518131084,4.50895261765,-0.11177586019,0,0,0,-0.0916249000031,0.995793591915,1614000102.51813
17629,1614000102,578131084,4.5384221077,-0.117245242,0,0,0,-0.0912956142717,0.995823835231,1614000102.57813
17630,1614000102,638131084,4.56844472885,-0.122783102095,0,0,0,-0.0912962968625,0.995823772652,1614000102.63813
17631,1614000102,698131084,4.59815454483,-0.128290355206,0,0,0,-0.0912962968625,0.995823772652,1614000102.69813
17632,1614000102,758131084,4.62767457962,-0.133762389421,0,0,0,-0.0914605996777,0.995808695838,1614000102.75813
17633,1614000102,818131084,4.65729761124,-0.139223128557,0,0,0,-0.0908033661031,0.995868841115,1614000102.81813
17634,1614000102,878131084,4.68709659576,-0.144719779491,0,0,0,-0.0911326667435,0.995838760569,1614000102.87813
17635,1614000102,938131084,4.71607780457,-0.150085434318,0,0,0,-0.0912962968625,0.995823772652,1614000102.93813
17636,1614000102,998131084,4.74586725235,-0.155593752861,0,0,0,-0.0912956142717,0.995823835231,1614000102.99813
17637,1614000103,58131084,4.77570295334,-0.161127671599,0,0,0,-0.0917891978342,0.995778460884,1614000103.05813
17638,1614000103,118131084,4.80567216873,-0.166679605842,0,0,0,-0.0912962968625,0.995823772652,1614000103.11813
17639,1614000103,178131084,4.83519268036,-0.172148451209,0,0,0,-0.0914605996777,0.995808695838,1614000103.17813
17640,1614000103,238131084,4.86498260498,-0.177653551102,0,0,0,-0.0914605996777,0.995808695838,1614000103.23813
17641,1614000103,298131084,4.89437818527,-0.183092460036,0,0,0,-0.0911319841424,0.995838823036,1614000103.29813
17642,1614000103,358131084,4.92413282394,-0.188591092825,0,0,0,-0.0912962968625,0.995823772652,1614000103.35813
17643,1614000103,418131084,4.95338153839,-0.194002896547,0,0,0,-0.0912962968625,0.995823772652,1614000103.41813
17644,1614000103,478131084,4.98278045654,-0.199422389269,0,0,0,-0.0909676763609,0.995853845631,1614000103.47813
17645,1614000103,538131084,5.01301050186,-0.205022513866,0,0,0,-0.0917891978342,0.995778460884,1614000103.53813
17646,1614000103,598131084,5.04267406464,-0.210541367531,0,0,0,-0.0916249000031,0.995793591915,1614000103.59813
17647,1614000103,658131084,5.0724978447,-0.216056123376,0,0,0,-0.0914605996777,0.995808695838,1614000103.65813
17648,1614000103,718131084,5.10220098495,-0.221555382013,0,0,0,-0.0911326667435,0.995838760569,1614000103.71813
17649,1614000103,772946901,5.13181018829,-0.227060839534,0,0,0,-0.0919548582651,0.995763176685,1614000103.77295
17650,1614000103,832946901,5.16123867035,-0.232512608171,0,0,0,-0.0914605996777,0.995808695838,1614000103.83295
17651,1614000103,892946901,5.19083213806,-0.237981453538,0,0,0,-0.0912976546246,0.995823648173,1614000103.89295
17652,1614000103,952946901,5.22000455856,-0.243375733495,0,0,0,-0.0912962968625,0.995823772652,1614000103.95295
17653,1614000104,12946901,5.2500667572,-0.248938068748,0,0,0,-0.0914605996777,0.995808695838,1614000104.01295
17654,1614000104,72946901,5.27974414825,-0.254466354847,0,0,0,-0.0919535005855,0.99576330206,1614000104.07295
17655,1614000104,132946901,5.30828285217,-0.259746849537,0,0,0,-0.0912962968625,0.995823772652,1614000104.13295
17656,1614000104,192946901,5.33287096024,-0.264309704304,0,0,0,-0.0917905555345,0.995778335733,1614000104.19295
17657,1614000104,252946901,5.35216188431,-0.267894387245,0,0,0,-0.0917891978342,0.995778460884,1614000104.25295
17658,1614000104,312946901,5.36497020721,-0.270271033049,0,0,0,-0.0917891978342,0.995778460884,1614000104.31295
17659,1614000104,372946901,5.37176084518,-0.271532654762,0,0,0,-0.0917878401337,0.995778586034,1614000104.37295
17660,1614000104,432946901,5.37360525131,-0.271874547005,0,0,0,-0.0914605996777,0.995808695838,1614000104.43295
17661,1614000104,492946901,5.37193441391,-0.271566808224,0,0,0,-0.0909676763609,0.995853845631,1614000104.49295
17662,1614000104,552946901,5.36595678329,-0.270464092493,0,0,0,-0.0911319841424,0.995838823036,1614000104.55295
17663,1614000104,612946901,5.35463809967,-0.268380790949,0,0,0,-0.0906376955292,0.995883933071,1614000104.61295
17664,1614000104,672946901,5.33726072311,-0.265201300383,0,0,0,-0.0903104130957,0.995913665579,1614000104.67295
17665,1614000104,732946901,5.3141002655,-0.260966002941,0,0,0,-0.0903117709803,0.995913542444,1614000104.73295
17666,1614000104,792946901,5.2857003212,-0.255753189325,0,0,0,-0.0906376955292,0.995883933071,1614000104.79295
17667,1614000104,852946901,5.25447463989,-0.250079035759,0,0,0,-0.0893230902352,0.996002703586,1614000104.85295
17668,1614000104,912946901,5.22248792648,-0.244258865714,0,0,0,-0.0901460929769,0.995928552619,1614000104.91295
17669,1614000104,972946901,5.1910533905,-0.238542765379,0,0,0,-0.0898160800157,0.995958368493,1614000104.97295
17670,1614000105,32946901,5.16091632843,-0.233035236597,0,0,0,-0.0903097378634,0.995913726809,1614000105.03295
17671,1614000105,92946901,5.13077449799,-0.227509692311,0,0,0,-0.0904740555338,0.995898812769,1614000105.09295
17672,1614000105,152946901,5.10141801834,-0.222168132663,0,0,0,-0.0898174379612,0.995958246031,1614000105.15295
17673,1614000105,212946901,5.07207679749,-0.216829285026,0,0,0,-0.0898187959066,0.995958123568,1614000105.21295
17674,1614000105,272946901,5.04290676117,-0.211505100131,0,0,0,-0.0904754133982,0.995898689411,1614000105.27295
17675,1614000105,332946901,5.01327848434,-0.206104129553,0,0,0,-0.0896531104937,0.995973051733,1614000105.33295
17676,1614000105,392946901,4.9837012291,-0.200745910406,0,0,0,-0.0896524352211,0.995973112518,1614000105.39295
17677,1614000105,452946901,4.95392036438,-0.195350795984,0,0,0,-0.0891607887678,0.996017245707,1614000105.45295
17678,1614000105,512946901,4.92431545258,-0.189987510443,0,0,0,-0.0896524352211,0.995973112518,1614000105.51295
17679,1614000105,572946901,4.89417409897,-0.184503003955,0,0,0,-0.0901460929769,0.995928552619,1614000105.57295
17680,1614000105,632946901,4.8643989563,-0.179071590304,0,0,0,-0.0896531104937,0.995973051733,1614000105.63295
17681,1614000105,692946901,4.83486557007,-0.173707962036,0,0,0,-0.0898174379612,0.995958246031,1614000105.69295
17682,1614000105,752946901,4.80524635315,-0.168338865042,0,0,0,-0.0896531104937,0.995973051733,1614000105.75295
17683,1614000105,812946901,4.77580356598,-0.162961468101,0,0,0,-0.0901460929769,0.995928552619,1614000105.81295
17684,1614000105,872946901,4.7461681366,-0.157599464059,0,0,0,-0.0893237655278,0.996002643025,1614000105.87295
17685,1614000105,932946901,4.71663427353,-0.152242362499,0,0,0,-0.0894887805855,0.995987830322,1614000105.93295
17686,1614000105,992946901,4.68673658371,-0.146849870682,0,0,0,-0.0891594307418,0.996017367273,1614000105.99295
17687,1614000106,52946901,4.65713167191,-0.141486674547,0,0,0,-0.0896531104937,0.995973051733,1614000106.05295
17688,1614000106,112946901,4.62706851959,-0.136009782553,0,0,0,-0.0901454103143,0.995928614409,1614000106.11295
17689,1614000106,172946901,4.59755516052,-0.130656391382,0,0,0,-0.0894887805855,0.995987830322,1614000106.17295
17690,1614000106,228705902,4.56785726547,-0.125283032656,0,0,0,-0.0893237655278,0.996002643025,1614000106.22871
17691,1614000106,288705902,4.53849363327,-0.119950279593,0,0,0,-0.0901454103143,0.995928614409,1614000106.28871
17692,1614000106,348705902,4.50898170471,-0.114587172866,0,0,0,-0.0894887805855,0.995987830322,1614000106.34871
17693,1614000106,408705902,4.47929048538,-0.109218426049,0,0,0,-0.0896531104937,0.995973051733,1614000106.40871
17694,1614000106,468705902,4.44942855835,-0.103825561702,0,0,0,-0.0891594307418,0.996017367273,1614000106.46871
17695,1614000106,528705902,4.4198141098,-0.0984740629792,0,0,0,-0.0893244482412,0.996002581797,1614000106.52871
17696,1614000106,588705902,4.38983488083,-0.0930190011859,0,0,0,-0.0901467682193,0.995928491499,1614000106.58871
17697,1614000106,648705902,4.36016988754,-0.0876212269068,0,0,0,-0.0894874225996,0.995987952335,1614000106.64871
17698,1614000106,708705902,4.3304476738,-0.0822232067585,0,0,0,-0.0898167626987,0.995958306928,1614000106.70871
17699,1614000106,768705902,4.30090713501,-0.0768615454435,0,0,0,-0.0896531104937,0.995973051733,1614000106.76871
17700,1614000106,828705902,4.27157354355,-0.071520768106,0,0,0,-0.0899824456565,0.995943351538,1614000106.82871
17701,1614000106,888705902,4.24189376831,-0.0661640837789,0,0,0,-0.0889957688411,0.996032004068,1614000106.88871
17702,1614000106,948705902,4.21228027344,-0.0608093179762,0,0,0,-0.0891594307418,0.996017367273,1614000106.94871
17703,1614000107,8705902,4.18258905411,-0.0554438307881,0,0,0,-0.0893244482412,0.996002581797,1614000107.00871
17704,1614000107,68705902,4.15290880203,-0.0500600263476,0,0,0,-0.0898167626987,0.995958306928,1614000107.06871
17705,1614000107,128705902,4.12277173996,-0.0445558577776,0,0,0,-0.0903097378634,0.995913726809,1614000107.12871
17706,1614000107,188705902,4.09318256378,-0.0391786620021,0,0,0,-0.0896531104937,0.995973051733,1614000107.18871
17707,1614000107,248705902,4.06356525421,-0.0337997153401,0,0,0,-0.0894880978822,0.995987891662,1614000107.24871
17708,1614000107,308705902,4.03404092789,-0.0284342747182,0,0,0,-0.0899817704041,0.995943412547,1614000107.30871
17709,1614000107,368705902,4.00440645218,-0.0230624526739,0,0,0,-0.0891594307418,0.996017367273,1614000107.36871
17710,1614000107,428705902,3.9749557972,-0.0177305191755,0,0,0,-0.0896531104937,0.995973051733,1614000107.42871
17711,1614000107,488705902,3.94513869286,-0.0123322363943,0,0,0,-0.0893230902352,0.996002703586,1614000107.48871
17712,1614000107,548705902,3.91549253464,-0.00695482688025,0,0,0,-0.0896517525279,0.99597317397,1614000107.54871
17713,1614000107,608705902,3.88539505005,-0.00147145660594,0,0,0,-0.0903110957481,0.995913603675,1614000107.60871
17714,1614000107,668705902,3.85580825806,0.00391890946776,0,0,0,-0.0896524352211,0.995973112518,1614000107.66871
17715,1614000107,728705902,3.82615542412,0.00930090714246,0,0,0,-0.0896524352211,0.995973112518,1614000107.72871
17716,1614000107,788705902,3.79650211334,0.0146796526387,0,0,0,-0.0896531104937,0.995973051733,1614000107.78871
17717,1614000107,848705902,3.76704907417,0.0200421512127,0,0,0,-0.0898167626987,0.995958306928,1614000107.84871
17718,1614000107,908705902,3.73764300346,0.0253493785858,0,0,0,-0.0889950935286,0.996032064407,1614000107.90871
17719,1614000107,968705902,3.70795083046,0.0307149067521,0,0,0,-0.0891601060443,0.996017306823,1614000107.96871
17720,1614000108,28705902,3.6781475544,0.0361038967967,0,0,0,-0.0894880978822,0.995987891662,1614000108.02871
17721,1614000108,88705902,3.64846754074,0.0414909496903,0,0,0,-0.0899817704041,0.995943412547,1614000108.08871
17722,1614000108,148705902,3.61844325066,0.046981304884,0,0,0,-0.0903097378634,0.995913726809,1614000108.14871
17723,1614000108,208705902,3.5888197422,0.0523681119084,0,0,0,-0.0898174379612,0.995958246031,1614000108.20871
17724,1614000108,268705902,3.55908298492,0.0577687807381,0,0,0,-0.0894887805855,0.995987830322,1614000108.26871
17725,1614000108,328705902,3.52967905998,0.0631189718843,0,0,0,-0.0901460929769,0.995928552619,1614000108.32871
17726,1614000108,388705902,3.50019097328,0.0684577599168,0,0,0,-0.0889957688411,0.996032004068,1614000108.38871
17727,1614000108,448705902,3.47058463097,0.0738111510873,0,0,0,-0.0894887805855,0.995987830322,1614000108.44871
17728,1614000108,508705902,3.44069623947,0.0792155638337,0,0,0,-0.0894880978822,0.995987891662,1614000108.50871
17729,1614000108,568705902,3.41120529175,0.0845682322979,0,0,0,-0.0898167626987,0.995958306928,1614000108.56871
17730,1614000108,628705902,3.38114356995,0.090048506856,0,0,0,-0.0903104130957,0.995913665579,1614000108.62871
17731,1614000108,688705902,3.35140156746,0.0954637601972,0,0,0,-0.0896524352211,0.995973112518,1614000108.68871
17732,1614000108,748660116,3.32186937332,0.100830577314,0,0,0,-0.0898167626987,0.995958306928,1614000108.74866
17733,1614000108,808660116,3.29229331017,0.106195278466,0,0,0,-0.0898174379612,0.995958246031,1614000108.80866
17734,1614000108,868660116,3.26283168793,0.111552625895,0,0,0,-0.0896524352211,0.995973112518,1614000108.86866
17735,1614000108,928660116,3.23328900337,0.116901211441,0,0,0,-0.0894880978822,0.995987891662,1614000108.92866
17736,1614000108,988660116,3.20375561714,0.122261561453,0,0,0,-0.0896524352211,0.995973112518,1614000108.98866
17737,1614000109,48660116,3.17398118973,0.127652153373,0,0,0,-0.0894887805855,0.995987830322,1614000109.04866
17738,1614000109,108660116,3.14414668083,0.133067220449,0,0,0,-0.0899824456565,0.995943351538,1614000109.10866
17739,1614000109,168660116,3.11407995224,0.138565406203,0,0,0,-0.0901454103143,0.995928614409,1614000109.16866
17740,1614000109,228660116,3.08457541466,0.14392721653,0,0,0,-0.0898174379612,0.995958246031,1614000109.22866
17741,1614000109,288660116,3.05491566658,0.14931049943,0,0,0,-0.0894887805855,0.995987830322,1614000109.28866
17742,1614000109,348660116,3.02539205551,0.154682442546,0,0,0,-0.0899817704041,0.995943412547,1614000109.34866
17743,1614000109,408660116,2.995844841,0.160048678517,0,0,0,-0.0894880978822,0.995987891662,1614000109.40866
17744,1614000109,468660116,2.96638774872,0.165388479829,0,0,0,-0.0896531104937,0.995973051733,1614000109.46866
17745,1614000109,528660116,2.9365708828,0.17078666389,0,0,0,-0.0893237655278,0.996002643025,1614000109.52866
17746,1614000109,588660116,2.90692329407,0.176157593727,0,0,0,-0.0896517525279,0.99597317397,1614000109.58866
17747,1614000109,648660116,2.87690448761,0.18163344264,0,0,0,-0.0903110957481,0.995913603675,1614000109.64866
17748,1614000109,708660116,2.84731650352,0.18701723218,0,0,0,-0.0896517525279,0.99597317397,1614000109.70866
17749,1614000109,768660116,2.81770610809,0.192391589284,0,0,0,-0.0898174379612,0.995958246031,1614000109.76866
17750,1614000109,828660116,2.78805398941,0.197776839137,0,0,0,-0.0898181206442,0.995958184466,1614000109.82866
17751,1614000109,888660116,2.75859284401,0.203137427568,0,0,0,-0.0896524352211,0.995973112518,1614000109.88866
17752,1614000109,948660116,2.72904014587,0.208474457264,0,0,0,-0.0891601060443,0.996017306823,1614000109.94866
17753,1614000110,8660116,2.69931578636,0.21385936439,0,0,0,-0.0894887805855,0.995987830322,1614000110.00866
17754,1614000110,68660116,2.66950702667,0.219259530306,0,0,0,-0.0894887805855,0.995987830322,1614000110.06866
17755,1614000110,128660116,2.63998246193,0.224625021219,0,0,0,-0.0899810877312,0.995943474225,1614000110.12866
17756,1614000110,188660116,2.60983753204,0.23013061285,0,0,0,-0.0901454103143,0.995928614409,1614000110.18866
17757,1614000110,248660116,2.58017921448,0.23552377522,0,0,0,-0.0898174379612,0.995958246031,1614000110.24866
17758,1614000110,308660116,2.55077052116,0.240918248892,0,0,0,-0.0916249000031,0.995793591915,1614000110.30866
17759,1614000110,368660116,2.52228021622,0.246607854962,0,0,0,-0.102957518009,0.994685754138,1614000110.36866
17760,1614000110,428660116,2.49438142776,0.253051519394,0,0,0,-0.118866166289,0.992910285228,1614000110.42866
17761,1614000110,488660116,2.4666891098,0.260508984327,0,0,0,-0.137850678134,0.990453022883,1614000110.48866
17762,1614000110,548660116,2.43901371956,0.269318550825,0,0,0,-0.161346386211,0.986897838511,1614000110.54866
17763,1614000110,608660116,2.41165471077,0.279538869858,0,0,0,-0.186209152174,0.982510128012,1614000110.60866
17764,1614000110,668660116,2.38445162773,0.291343063116,0,0,0,-0.21192217286,0.977286545825,1614000110.66866
17765,1614000110,728660116,2.35814929008,0.304441094398,0,0,0,-0.237329332044,0.971429250204,1614000110.72866
17766,1614000110,788660116,2.33205223083,0.319254636765,0,0,0,-0.264325991046,0.964433393479,1614000110.78866
17767,1614000110,848660116,2.30724859238,0.335077822208,0,0,0,-0.287799494221,0.957690686561,1614000110.84866
17768,1614000110,908660116,2.28337430954,0.352070897818,0,0,0,-0.312669659301,0.949861928994,1614000110.90866
17769,1614000110,968660116,2.26037573814,0.370333641768,0,0,0,-0.337947838119,0.941164841412,1614000110.96866
17770,1614000111,28660116,2.23808598518,0.390136778355,0,0,0,-0.363908367549,0.9314347535,1614000111.02866
17771,1614000111,88660116,2.21658563614,0.411421835423,0,0,0,-0.387763982964,0.921758695927,1614000111.08866
17772,1614000111,148660116,2.19582366943,0.433499783278,0,0,0,-0.399898906647,0.91655925311,1614000111.14866
17773,1614000111,208660116,2.1749651432,0.4563562572,0,0,0,-0.405336635948,0.914167496446,1614000111.20866
17774,1614000111,269244947,2.15456485748,0.479083955288,0,0,0,-0.408050447832,0.912959381366,1614000111.26924
17775,1614000111,329244947,2.13437438011,0.501798450947,0,0,0,-0.41045948855,0.911878834199,1614000111.32924
17776,1614000111,389244947,2.11419534683,0.524742782116,0,0,0,-0.412565083103,0.910928126805,1614000111.38925
17777,1614000111,449244947,2.09413123131,0.547703564167,0,0,0,-0.414067801451,0.910246041354,1614000111.44925
17778,1614000111,509244947,2.0743367672,0.570492446423,0,0,0,-0.415269240312,0.909698553396,1614000111.50924
17779,1614000111,569244947,2.05467677116,0.593247354031,0,0,0,-0.416319627824,0.909218327735,1614000111.56924
17780,1614000111,629244947,2.03520774841,0.615856230259,0,0,0,-0.417369784983,0.908736739976,1614000111.62925
17781,1614000111,689244947,2.01614499092,0.638552963734,0,0,0,-0.426197703879,0.904630044387,1614000111.68925
17782,1614000111,749244947,1.99836528301,0.661007165909,0,0,0,-0.440326854903,0.897837547027,1614000111.74924
17783,1614000111,809244947,1.98142540455,0.683981895447,0,0,0,-0.456551733918,0.889696866498,1614000111.80924
17784,1614000111,869244947,1.96529197693,0.707928299904,0,0,0,-0.476547966599,0.879148471835,1614000111.86925
17785,1614000111,929244947,1.95005762577,0.73312163353,0,0,0,-0.498591337227,0.866837169509,1614000111.92925
17786,1614000111,989244947,1.9360024929,0.759393811226,0,0,0,-0.521724887895,0.853113791561,1614000111.98924
17787,1614000112,49244947,1.92317414284,0.786438286304,0,0,0,-0.539488667175,0.841992861009,1614000112.04924
17788,1614000112,109244947,1.91093182564,0.813803911209,0,0,0,-0.545311370742,0.83823356467,1614000112.10925
17789,1614000112,169244947,1.89863669872,0.842092037201,0,0,0,-0.549592756208,0.835432703647,1614000112.16925
17790,1614000112,229244947,1.88663995266,0.870224237442,0,0,0,-0.551934223766,0.833887649888,1614000112.22924
17791,1614000112,289244947,1.87483906746,0.898246884346,0,0,0,-0.55358419427,0.832793215543,1614000112.28924
17792,1614000112,349244947,1.86322176456,0.926099300385,0,0,0,-0.554957776654,0.83187851645,1614000112.34924
17793,1614000112,409244947,1.85171461105,0.953980982304,0,0,0,-0.556878459978,0.830593992762,1614000112.40925
17794,1614000112,469244947,1.84011292458,0.982464373112,0,0,0,-0.558659289636,0.829397249877,1614000112.46924
17795,1614000112,529244947,1.82934641838,1.00980508327,0,0,0,-0.566027830789,0.824386132084,1614000112.52924
17796,1614000112,589244947,1.81964755058,1.03672945499,0,0,0,-0.579689114548,0.814837732604,1614000112.58924
17797,1614000112,649244947,1.81098365784,1.06403696537,0,0,0,-0.5962404122,0.802805935989,1614000112.64924
17798,1614000112,709244947,1.80348241329,1.09167063236,0,0,0,-0.613064180745,0.790033107083,1614000112.70924
17799,1614000112,769244947,1.79714524746,1.1200145483,0,0,0,-0.631662933185,0.775243148206,1614000112.76924
17800,1614000112,829244947,1.79221820831,1.149117589,0,0,0,-0.652410432643,0.757865837321,1614000112.82924
17801,1614000112,889244947,1.78893685341,1.17827856541,0,0,0,-0.673168166292,0.7394894319,1614000112.88925
17802,1614000112,949244947,1.78715109825,1.20785844326,0,0,0,-0.691741927007,0.722144796021,1614000112.94925
17803,1614000113,9244947,1.78691387177,1.23727571964,0,0,0,-0.710450107051,0.70374757221,1614000113.00925
17804,1614000113,69244947,1.78826546669,1.26711153984,0,0,0,-0.729346694551,0.684144282405,1614000113.06925
17805,1614000113,129244947,1.79117870331,1.29672396183,0,0,0,-0.74638623082,0.665513031009,1614000113.12925
17806,1614000113,189244947,1.79556596279,1.32584905624,0,0,0,-0.763696438128,0.645575518736,1614000113.18925
17807,1614000113,249244947,1.80156576633,1.35552835464,0,0,0,-0.77830249515,0.62788950146,1614000113.24925
17808,1614000113,309244947,1.80850768089,1.38546562195,0,0,0,-0.784583646673,0.620022984553,1614000113.30925
17809,1614000113,369244947,1.81596362591,1.41583633423,0,0,0,-0.787846721043,0.615871369803,1614000113.36925
17810,1614000113,429244947,1.82344138622,1.44531404972,0,0,0,-0.789976564321,0.613137038371,1614000113.42925
17811,1614000113,489244947,1.83109986782,1.47476863861,0,0,0,-0.791491817332,0.611179763324,1614000113.48925
17812,1614000113,549244947,1.83883070946,1.50401306152,0,0,0,-0.792700550415,0.609611218214,1614000113.54924
17813,1614000113,609244947,1.84665131569,1.53311574459,0,0,0,-0.793805665046,0.608171494021,1614000113.60925
17814,1614000113,669244947,1.85459208488,1.56231963634,0,0,0,-0.794607943269,0.607122900651,1614000113.66925
17815,1614000113,729244947,1.86263084412,1.59175634384,0,0,0,-0.795008653422,0.60659808851,1614000113.72925
17816,1614000113,789418983,1.87056922913,1.62065088749,0,0,0,-0.795408836331,0.606073248944,1614000113.78942
17817,1614000113,849418983,1.87866401672,1.64984917641,0,0,0,-0.79630804388,0.604891311933,1614000113.84942
17818,1614000113,909418983,1.88670706749,1.67877495289,0,0,0,-0.796208342839,0.605022540732,1614000113.90942
17819,1614000113,969418983,1.89473044872,1.70751988888,0,0,0,-0.796707208099,0.604365472677,1614000113.96942
17820,1614000114,29418983,1.902957201,1.73690450191,0,0,0,-0.797106097064,0.603839274992,1614000114.02942
17821,1614000114,89418983,1.91119801998,1.76603281498,0,0,0,-0.797703491274,0.603049865276,1614000114.08942
17822,1614000114,149418983,1.91944205761,1.79514694214,0,0,0,-0.797603985839,0.603181466703,1614000114.14942
17823,1614000114,209418983,1.92781960964,1.82475721836,0,0,0,-0.797404945808,0.603444572766,1614000114.20942
17824,1614000114,269418983,1.93585574627,1.85323286057,0,0,0,-0.797404837904,0.603444715353,1614000114.26942
17825,1614000114,329418983,1.94397187233,1.88196742535,0,0,0,-0.797504386773,0.60331314678,1614000114.32942
17826,1614000114,389418983,1.95215177536,1.91089177132,0,0,0,-0.797504458694,0.60331305171,1614000114.38942
17827,1614000114,449418983,1.96029448509,1.93974494934,0,0,0,-0.797504350813,0.603313194315,1614000114.44942
17828,1614000114,509418983,1.96857190132,1.96891546249,0,0,0,-0.797803046868,0.60291815233,1614000114.50942
17829,1614000114,569418983,1.97682452202,1.99787735939,0,0,0,-0.798399457069,0.60212814828,1614000114.56942
17830,1614000114,629418983,1.98507332802,2.02678990364,0,0,0,-0.798200764497,0.602391516836,1614000114.62942
17831,1614000114,689418983,1.99337172508,2.05588841438,0,0,0,-0.798101367674,0.602523200315,1614000114.68942
17832,1614000114,749418983,2.00171327591,2.08517479897,0,0,0,-0.798101331761,0.602523247885,1614000114.74942
17833,1614000114,809418983,2.00989031792,2.11390757561,0,0,0,-0.797802974994,0.602918247435,1614000114.80942
17834,1614000114,869418983,2.01784920692,2.14186310768,0,0,0,-0.798101403587,0.602523152744,1614000114.86942
17835,1614000114,929418983,2.0246360302,2.16567206383,0,0,0,-0.798200728592,0.602391564413,1614000114.92942
17836,1614000114,989418983,2.02994036674,2.1841673851,0,0,0,-0.798896077147,0.601469083096,1614000114.98942
17837,1614000115,49418983,2.03356385231,2.19676303864,0,0,0,-0.798896148847,0.60146898786,1614000115.04942
17838,1614000115,109418983,2.03559494019,2.20381093025,0,0,0,-0.79899537173,0.601337173268,1614000115.10942
17839,1614000115,169418983,2.0362033844,2.20592236519,0,0,0,-0.79899537173,0.601337173268,1614000115.16942
17840,1614000115,229418983,2.03623700142,2.20603919029,0,0,0,-0.798896148847,0.60146898786,1614000115.22942
17841,1614000115,289418983,2.03623700142,2.20603919029,0,0,0,-0.798896148847,0.60146898786,1614000115.28942
17842,1614000115,349418983,2.03623700142,2.20603919029,0,0,0,-0.798896148847,0.60146898786,1614000115.34942
17843,1614000115,409418983,2.03623700142,2.20603919029,0,0,0,-0.798896148847,0.60146898786,1614000115.40942
17844,1614000115,469418983,2.03623700142,2.20603919029,0,0,0,-0.798896148847,0.60146898786,1614000115.46942
17845,1614000115,529418983,2.03623700142,2.20603919029,0,0,0,-0.798896148847,0.60146898786,1614000115.52942
