time,predicted_x,corrected_x,uwb_x,uwb_y,vel_x
1622471240.67689,3.29069524986564,3.31278468885474,3.34,1.98,
1622471240.68529,3.31278468885474,3.32497765106374,3.34,1.98,
1622471240.69374,3.32497765106374,3.33170794093229,3.34,1.98,
1622471240.70359,3.33170794093229,3.33542293659439,3.34,1.98,
1622471240.71231,3.33560200908416,3.33757239026945,3.34,1.98,
1622471240.72216,3.33757239026945,3.33866000427999,3.34,1.98,
1622471240.73057,3.33866000427999,3.33926034711962,3.34,1.98,
1622471240.73801,3.33926034711962,3.33959172527547,3.34,1.98,
1622471240.74613,3.33959172527547,3.33977463989513,3.34,1.98,
1622471240.75964,3.33990830714527,3.33994938723826,3.34,2.02,
1622471240.78291,3.33994938723826,3.33997206269062,3.34,2.02,
1622471240.80612,3.33997206269062,3.33998457912138,3.34,2.02,
1622471240.81081,3.33998457912138,3.33999148795991,3.34,2.02,
1622471240.81857,3.33999148795991,3.33999530151113,3.34,2.02,
1622471240.82699,3.34009862615156,3.3400544398135,3.34,2.02,
1622471240.83383,3.3400544398135,3.34003004977125,3.34,2.02,
1622471240.84981,3.34003004977125,3.34001658691854,3.34,2.02,
1622471240.85928,3.34001658691854,3.34000915567259,3.34,2.02,
1622471240.86999,3.34000915567259,3.34000505376211,3.34,2.05,
1622471240.88396,3.34008802353182,3.34004858736329,3.34,2.05,
1622471240.8906,3.34004858736329,3.34002681932686,3.34,2.05,
1622471240.89963,3.34002681932686,3.34001480377293,3.34,2.05,
1622471240.90948,3.34001480377293,3.34000817140915,3.34,2.05,
1622471240.91961,3.34000817140915,3.34000451046688,3.34,2.05,
1622471240.92911,3.34007465682375,3.34004120918739,3.34,2.05,
1622471240.93645,3.34004120918739,3.34002274671008,3.34,2.05,
1622471240.94599,3.34002274671008,3.34001255576371,3.34,2.05,
1622471240.95267,3.34001255576371,3.34000693054959,3.34,2.05,
1622471240.96508,3.34000693054959,3.34000382553533,3.34,2.05,
1622471240.97892,3.3401883134127,3.34906431503422,3.36,2.03,
1622471240.98944,3.34906431503422,3.35396370394092,3.36,2.03,
1622471240.99767,3.35396370394092,3.35666807609885,3.36,2.03,
1622471241.00688,3.35666807609885,3.35816083956546,3.36,2.03,
1622471241.01339,3.35816083956546,3.3589848174195,3.36,2.03,
1622471241.02494,3.3597453429437,3.35985943400983,3.36,2.03,
1622471241.0331,3.35985943400983,3.35992241017045,3.36,2.03,
1622471241.04132,3.35992241017045,3.3599571718476,3.36,2.03,
1622471241.05081,3.3599571718476,3.35997635965114,3.36,2.03,
1622471241.061,3.35997635965114,3.3599869509642,3.36,2.03,
1622471241.07043,3.35992651280663,3.35995943642697,3.35,2.05,
1622471241.08728,3.35995943642697,3.35549742490232,3.35,2.05,
1622471241.09428,3.35549742490232,3.35303447697852,3.35,2.05,
1622471241.10352,3.35303447697852,3.35167497522873,3.35,2.05,
1622471241.11218,3.35167497522873,3.35092455538029,3.35,2.05,
1622471241.1304,3.35086311065921,3.3504764211375,3.35,2.05,
1622471241.13858,3.3504764211375,3.35026297566579,3.35,2.05,
1622471241.14295,3.35026297566579,3.35014515770892,3.35,2.05,
1622471241.14772,3.35014515770892,3.35008012437346,3.35,2.05,
