x,y,z,q,,act_x,act_y,dist,forward,lateral
3249,2534,4294966924,63,,,,0.370388984717419,0.042,-0.368
3249,2531,4294966909,63,,,,0.373369789886648,0.042,-0.371
3247,2532,4294966920,65,,,,0.372155881318568,0.04,-0.37
3250,2554,4294966929,65,,,,0.350646545683827,0.043,-0.348
3249,2562,4294966930,64,,,,0.342584296195842,0.042,-0.34
3240,2561,4294966916,62,,,,0.342593053052744,0.033,-0.341
3239,2550,4294966923,64,,,,0.353451552549993,0.032,-0.352
3240,2551,4294966910,63,,,,0.352547869090142,0.033,-0.351
3214,2525,4294966911,63,,,,0.377064981137204,0.007,-0.377
3210,2522,4294966923,65,,,,0.380011841920749,0.003,-0.38
3221,2545,4294966934,65,,,,0.357274404344896,0.014,-0.357
3230,2552,4294966923,63,,,,0.350754900179598,0.023,-0.35
3237,2552,4294966918,64,,,,0.351283361405006,0.03,-0.35
3240,2547,4294966923,64,,,,0.356530503603829,0.033,-0.355
3248,2542,4294966917,64,,,,0.362327200193417,0.041,-0.36
3254,2554,4294966941,66,,,,0.351159507916275,0.047,-0.348
3256,2566,4294966955,66,,,,0.339554119397778,0.049,-0.336
3259,2563,4294966951,64,,,,0.34296501279285,0.052,-0.339
3262,2568,4294966955,65,,,,0.338498153613871,0.055,-0.334
3254,2566,4294966955,65,,,,0.339271277888359,0.047,-0.336
3254,2561,4294966952,65,,,,0.344223764432382,0.047,-0.341
3255,2556,4294966961,66,,,,0.349313612674914,0.048,-0.346
3254,2542,4294966946,64,,,,0.363055092238079,0.047,-0.36
3232,2525,4294966942,63,,,,0.377828003197222,0.025,-0.377
3232,2543,4294966952,65,,,,0.359869420762587,0.025,-0.359
3239,2548,4294966959,65,,,,0.355443385084038,0.032,-0.354
3239,2537,4294966981,67,,,,0.366400054585149,0.032,-0.365
3249,2539,4294966959,63,,,,0.365421674234028,0.042,-0.363
3256,2533,4294966953,64,,,,0.372239170426757,0.049,-0.369
3252,2546,4294966957,65,,,,0.358832830159115,0.045,-0.356
3255,2541,4294966970,66,,,,0.364177154692603,0.048,-0.361
3258,2543,4294966953,64,,,,0.362604467705515,0.051,-0.359
3244,2537,4294966929,62,,,,0.366870549376752,0.037,-0.365
3237,2530,4294966949,66,,,,0.373207716962016,0.03,-0.372
3239,2529,4294966953,65,,,,0.374370137697974,0.032,-0.373
3231,2529,4294966940,63,,,,0.373771320462124,0.024,-0.373
3233,2533,4294966927,63,,,,0.369914855068028,0.026,-0.369
3218,2514,4294966922,63,,,,0.38815589651582,0.011,-0.388
3221,2513,4294966905,62,,,,0.389251846495299,0.014,-0.389
3229,2534,4294966914,64,,,,0.36865702217644,0.022,-0.368
3224,2559,4294966903,62,,,,0.343421024400079,0.017,-0.343
3233,2538,4294966890,62,,,,0.364927390038073,0.026,-0.364
3250,2535,4294966888,63,,,,0.369510486995971,0.043,-0.367
3252,2534,4294966885,63,,,,0.370741149590924,0.045,-0.368
3245,2531,4294966907,65,,,,0.372941014102767,0.038,-0.371
3249,2555,4294966920,65,,,,0.34953254497972,0.042,-0.347
3251,2541,4294966910,63,,,,0.363671555115327,0.044,-0.361
3245,2535,4294966917,64,,,,0.368962057669891,0.038,-0.367
3253,2533,4294966919,64,,,,0.371856154984693,0.046,-0.369
3243,2531,4294966945,66,,,,0.372742538490041,0.036,-0.371
3250,2539,4294966945,65,,,,0.365537959725115,0.043,-0.363
3241,2516,4294966930,63,,,,0.387494516090228,0.034,-0.386
3250,2541,4294966937,65,,,,0.363551922013899,0.043,-0.361
3250,2545,4294966958,66,,,,0.359580310918159,0.043,-0.357
3253,2553,4294966959,65,,,,0.352018465424756,0.046,-0.349
3257,2550,4294966947,64,,,,0.355533402087624,0.05,-0.352
3270,2550,4294966949,65,,,,0.35759334445708,0.063,-0.352
3241,2531,4294966940,63,,,,0.372554693971234,0.034,-0.371
3233,2529,4294966936,64,,,,0.373905068165705,0.026,-0.373
3246,2512,4294966966,68,,,,0.391945149223715,0.039,-0.39
3257,2522,4294966956,64,,,,0.383275357934736,0.05,-0.38
3258,2519,4294966965,66,,,,0.386380641337011,0.051,-0.383
3256,2529,4294966952,64,,,,0.37620473149603,0.049,-0.373
3256,2536,4294966955,65,,,,0.369265487149828,0.049,-0.366
3263,2543,4294966944,64,,,,0.363341437218493,0.056,-0.359
3264,2533,4294966949,65,,,,0.37337648560133,0.057,-0.369
3261,2536,4294966948,65,,,,0.369962160227232,0.054,-0.366
3234,2522,4294966925,62,,,,0.380958002934707,0.027,-0.38
3242,2519,4294966925,64,,,,0.384595891813732,0.035,-0.383
3238,2521,4294966936,65,,,,0.382259074450823,0.031,-0.381
3238,2520,4294966924,63,,,,0.383255789258297,0.031,-0.382
3225,2499,4294966922,63,,,,0.403401784825005,0.018,-0.403
3230,2495,4294966921,64,,,,0.407649359131104,0.023,-0.407
3235,2495,4294966927,64,,,,0.407962008035062,0.028,-0.407
3241,2500,4294966945,66,,,,0.403435248831829,0.034,-0.402
3243,2522,4294966943,64,,,,0.381701454018714,0.036,-0.38
3238,2534,4294966938,64,,,,0.369303398305513,0.031,-0.368
3235,2543,4294966946,65,,,,0.360090266461064,0.028,-0.359
3239,2556,4294966955,65,,,,0.347476617918386,0.032,-0.346
3231,2540,4294966963,65,,,,0.362794707789405,0.024,-0.362
3239,2542,4294966955,64,,,,0.361419423938449,0.032,-0.36
3242,2535,4294966964,66,,,,0.3686651597317,0.035,-0.367
3244,2538,4294966973,66,,,,0.365875661939955,0.037,-0.364
3256,2544,4294966955,64,,,,0.361337792100411,0.049,-0.358
3255,2541,4294966955,65,,,,0.364177154692603,0.048,-0.361
