x,y,z,q,,act_x,act_y,dist,forward,lateral
5211,821,187,63,,,,0.063245553203368,-0.02,-0.06
5218,818,174,62,,,,0.064327288144302,-0.013,-0.063
5222,822,165,61,,,,0.059682493245507,-0.008999999999999,-0.059
5211,821,186,65,,,,0.063245553203368,-0.02,-0.06
5205,820,191,64,,,,0.066309878600402,-0.026,-0.061
5204,828,199,63,,,,0.059481089431852,-0.027,-0.053
5215,815,183,62,,,,0.067911707385399,-0.016,-0.066
5219,822,176,62,,,,0.060207972893962,-0.012,-0.059
5215,826,189,64,,,,0.057280013966479,-0.016,-0.055
5213,809,183,63,,,,0.074215901261118,-0.018,-0.072
5220,817,183,62,,,,0.064938432380217,-0.011,-0.064
5219,817,201,65,,,,0.065115282384399,-0.012,-0.064
5214,805,206,65,,,,0.07787810988975,-0.017,-0.076
5210,797,200,63,,,,0.086585218137971,-0.021,-0.084
5213,800,201,63,,,,0.082975900115636,-0.018,-0.081
5206,805,195,63,,,,0.080006249755878,-0.025,-0.076
5209,814,202,63,,,,0.070519500849056,-0.022,-0.067
5212,813,202,63,,,,0.070604532432416,-0.019,-0.068
5214,819,203,63,,,,0.064288412641782,-0.017,-0.062
5215,824,212,64,,,,0.059203040462463,-0.016,-0.057
5208,810,213,64,,,,0.074632432628181,-0.023,-0.071
5200,835,236,65,,,,0.055470712993435,-0.031,-0.046
5214,831,221,62,,,,0.052810983706044,-0.017,-0.05
5214,824,202,62,,,,0.059481089431852,-0.017,-0.057
5206,797,185,63,,,,0.087641314458422,-0.025,-0.084
5205,809,199,64,,,,0.076550636836019,-0.026,-0.072
5211,810,216,65,,,,0.07376313442364,-0.02,-0.071
5212,801,195,62,,,,0.082225300242687,-0.019,-0.08
5209,805,174,61,,,,0.07912016177941,-0.022,-0.076
5205,811,196,65,,,,0.074672618810378,-0.026,-0.07
5216,809,181,62,,,,0.073545904032788,-0.015,-0.072
5217,818,183,62,,,,0.06453681120105,-0.014,-0.063
5214,809,197,65,,,,0.073979726952727,-0.017,-0.072
5202,819,202,63,,,,0.068447059834591,-0.029,-0.062
5197,824,210,64,,,,0.066370174024181,-0.034,-0.057
5199,802,192,63,,,,0.08523496934944,-0.032,-0.079
5214,798,185,63,,,,0.0847230783199,-0.017,-0.083
5208,808,203,64,,,,0.07653757247261,-0.023,-0.073
5203,815,212,64,,,,0.07169379331574,-0.028,-0.066
5211,823,195,61,,,,0.061351446600712,-0.02,-0.058
5211,815,176,61,,,,0.068963758598267,-0.02,-0.066
5206,786,176,64,,,,0.098234413521942,-0.025,-0.095
5209,800,175,62,,,,0.083934498270973,-0.022,-0.081
5210,784,170,69,,,,0.099247166206396,-0.021,-0.097
5202,798,185,64,,,,0.087920418561333,-0.029,-0.083
5198,812,192,63,,,,0.076485292703892,-0.033,-0.069
5201,821,188,62,,,,0.067082039324994,-0.03,-0.06
