x,y,z,q,,act_x,act_y,dist,forward,lateral
5234,5066,318,63,,,,0.129988461026354,0.039,0.124
5227,5059,293,61,,,,0.121297155778691,0.032,0.117
5220,5082,317,62,,,,0.142214626533279,0.025,0.14
5215,5078,321,62,,,,0.137462722219517,0.02,0.136
5215,5066,311,62,,,,0.12560254774486,0.02,0.124
5228,5057,301,62,,,,0.1196411300515,0.033,0.115
5235,5051,295,62,,,,0.11610770861575,0.04,0.109
5231,5041,293,63,,,,0.105342299196477,0.036,0.099
5227,5059,317,63,,,,0.121297155778691,0.032,0.117
5223,5060,314,62,,,,0.121276543486364,0.028,0.117999999999999
5232,5071,309,61,,,,0.134201341274966,0.037,0.129
5229,5065,328,64,,,,0.127612695293219,0.034,0.123
5234,5069,325,62,,,,0.132853302555864,0.039,0.127
5230,5059,311,62,,,,0.122122888927506,0.035,0.117
5222,5035,330,65,,,,0.096840074349414,0.027,0.093
5220,5049,326,62,,,,0.109881754627418,0.025,0.107
5215,5067,331,62,,,,0.126589889011722,0.02,0.125
5209,5077,325,61,,,,0.135723984615837,0.013999999999999,0.135
5213,5086,318,61,,,,0.145120639469374,0.018,0.144
5207,5094,325,62,,,,0.152472948420367,0.012,0.152
5206,5067,327,64,,,,0.125483066586691,0.011,0.125
