x,y,z,q,,act_x,act_y,dist,forward,lateral
4305,2778,4294967037,71,,,,0.137058381721075,0.073,-0.116
4303,2773,4294967043,70,,,,0.140292551477261,0.071,-0.121
4303,2774,4294967052,71,,,,0.139430986513042,0.071,-0.12
4306,2779,4294967054,70,,,,0.136751599625014,0.074,-0.115
4299,2760,4294967071,72,,,,0.149816554492486,0.067,-0.134
4301,2767,4294967060,69,,,,0.144533733086778,0.069,-0.127
4300,2754,4294967083,72,,,,0.15564061166675,0.068,-0.14
4288,2749,4294967092,71,,,,0.155438090569847,0.056,-0.145
4292,2761,4294967093,71,,,,0.145907504947484,0.06,-0.133
4300,2767,4294967087,70,,,,0.144059015684545,0.068,-0.127
4301,2782,4294967079,70,,,,0.13154847015454,0.069,-0.112
4295,2784,4294967077,70,,,,0.126763559432512,0.063,-0.11
4298,2779,4294967065,69,,,,0.132593363333162,0.066,-0.115
4302,2788,4294967072,71,,,,0.127027556065603,0.069999999999999,-0.106
4295,2781,4294967072,70,,,,0.129375422704623,0.063,-0.113
4306,2798,4294967063,69,,,,0.121210560596014,0.074,-0.096
4305,2785,4294967071,71,,,,0.131186889588861,0.073,-0.109
4311,2792,4294967072,70,,,,0.129015502944414,0.079,-0.102
4316,2780,4294967062,69,,,,0.141605084654471,0.084,-0.114
4319,2798,4294967060,70,,,,0.129556937290135,0.087,-0.096
4307,2776,4294967068,71,,,,0.139817738502667,0.075,-0.118
4312,2794,4294967049,68,,,,0.128062484748657,0.08,-0.1
4302,2793,4294967040,69,,,,0.122886126149374,0.069999999999999,-0.101
4302,2800,4294967024,68,,,,0.117200682591869,0.069999999999999,-0.094
4308,2801,4294967027,69,,,,0.120104121494643,0.076,-0.093
4314,2794,4294967041,71,,,,0.129321305282618,0.082,-0.1
4312,2794,4294967042,70,,,,0.128062484748657,0.08,-0.1
4314,2806,4294967045,70,,,,0.120282999630039,0.082,-0.088
4317,2805,4294967045,70,,,,0.123069086288962,0.085,-0.089
4312,2802,4294967050,70,,,,0.121918005233025,0.08,-0.092
4296,2790,4294967060,71,,,,0.12211470017979,0.064,-0.104
4304,2794,4294967057,70,,,,0.123223374405995,0.072,-0.1
4296,2781,4294967053,70,,,,0.129865314845805,0.064,-0.113
4297,2775,4294967044,69,,,,0.135594985158006,0.065,-0.119
4301,2783,4294967042,69,,,,0.130698125464752,0.069,-0.111
4300,2778,4294967065,72,,,,0.134461890511773,0.068,-0.116
4301,2783,4294967073,71,,,,0.130698125464752,0.069,-0.111
4296,2775,4294967060,69,,,,0.135118466539552,0.064,-0.119
4298,2774,4294967058,70,,,,0.13695254652616,0.066,-0.12
4300,2768,4294967063,71,,,,0.143178210632764,0.068,-0.126
4298,2774,4294967058,70,,,,0.13695254652616,0.066,-0.12
4300,2782,4294967039,68,,,,0.131026714833273,0.068,-0.112
4307,2786,4294967032,69,,,,0.131487642004867,0.075,-0.108
4311,2781,4294967029,69,,,,0.137876756561793,0.079,-0.113
